@relation SomeContent

@attribute race {Other,Amer-Indian-Eskimo,White,Black,Asian-Pac-Islander}
@attribute age numeric
@attribute capital-loss numeric
@attribute relationship {Other-relative,Not-in-family,Wife,Husband,Unmarried,Own-child}
@attribute native-country {Hong,South,Japan,Jamaica,Cuba,Canada,Ireland,China,Peru,Columbia,Trinadad&Tobago,Taiwan,Yugoslavia,Guatemala,El-Salvador,Ecuador,Puerto-Rico,Laos,Portugal,United-States,Germany,Hungary,Italy,Dominican-Republic,Outlying-US(Guam-USVI-etc),Nicaragua,Thailand,India,Scotland,Vietnam,Cambodia,Philippines,England,Holand-Netherlands,Iran,Haiti,Greece,Honduras,Mexico,Poland,France}
@attribute occupation {Sales,Machine-op-inspct,Craft-repair,Protective-serv,Armed-Forces,Prof-specialty,Transport-moving,Exec-managerial,Farming-fishing,Adm-clerical,Priv-house-serv,Tech-support,Other-service,Handlers-cleaners}
@attribute hours-per-week numeric
@attribute income {>50K,<=50K}
@attribute fnlwgt numeric
@attribute capital-gain numeric
@attribute sex {Male,Female}
@attribute marital-status {Separated,Divorced,Married-spouse-absent,Married-civ-spouse,Never-married,Widowed,Married-AF-spouse}
@attribute education {Assoc-voc,Some-college,Preschool,Bachelors,Prof-school,Doctorate,5th-6th,Masters,HS-grad,1st-4th,12th,Assoc-acdm,9th,11th,10th,7th-8th}
@attribute education-num numeric
@attribute workclass {Without-pay,Never-worked,Local-gov,Self-emp-not-inc,Private,State-gov,Self-emp-inc,Federal-gov}

@data
White,30,0,Not-in-family,United-States,Machine-op-inspct,48,<=50K,337494,0,Male,Never-married,Assoc-acdm,12,Private
Black,40,0,Own-child,United-States,Farming-fishing,40,<=50K,180123,0,Male,Married-spouse-absent,HS-grad,9,Local-gov
White,44,0,Husband,Mexico,Other-service,25,<=50K,370502,0,Male,Married-civ-spouse,HS-grad,9,Private
White,33,0,Husband,United-States,Machine-op-inspct,50,<=50K,278736,0,Male,Married-civ-spouse,Assoc-voc,11,Private
White,56,0,Husband,United-States,Craft-repair,35,>50K,314727,0,Male,Married-civ-spouse,HS-grad,9,Private
White,42,0,Husband,France,Prof-specialty,40,<=50K,269028,0,Male,Married-civ-spouse,Doctorate,16,Private
White,44,0,Husband,United-States,Exec-managerial,40,>50K,175696,0,Male,Married-civ-spouse,Bachelors,13,State-gov
White,56,0,Not-in-family,United-States,Sales,40,<=50K,444089,0,Female,Divorced,11th,7,Private
White,54,0,Not-in-family,United-States,Transport-moving,56,>50K,153486,0,Male,Divorced,HS-grad,9,Private
White,43,0,Husband,United-States,Craft-repair,40,<=50K,64631,0,Male,Married-civ-spouse,HS-grad,9,Private
White,38,0,Not-in-family,United-States,Sales,60,<=50K,154669,0,Male,Separated,HS-grad,9,Private
White,24,0,Own-child,United-States,Sales,40,<=50K,130741,0,Male,Never-married,Bachelors,13,Private
White,68,0,Not-in-family,United-States,Machine-op-inspct,10,<=50K,124686,0,Female,Widowed,7th-8th,4,Private
Black,25,0,Not-in-family,United-States,Machine-op-inspct,35,<=50K,122756,0,Male,Separated,11th,7,Private
White,31,0,Husband,United-States,Craft-repair,50,<=50K,114639,0,Male,Married-civ-spouse,Assoc-voc,11,Self-emp-not-inc
White,35,0,Unmarried,United-States,Other-service,25,<=50K,142282,0,Female,Separated,Some-college,10,Private
Black,43,0,Wife,Trinadad&Tobago,Machine-op-inspct,21,<=50K,122975,0,Female,Married-civ-spouse,HS-grad,9,Private
White,53,0,Husband,United-States,Craft-repair,40,<=50K,48413,0,Male,Married-civ-spouse,HS-grad,9,Private
White,25,0,Not-in-family,?,Adm-clerical,40,<=50K,250038,0,Male,Never-married,Assoc-voc,11,Private
White,34,0,Husband,Guatemala,Craft-repair,40,<=50K,152453,0,Male,Married-civ-spouse,12th,8,Private
White,30,0,Own-child,United-States,Handlers-cleaners,40,<=50K,213722,0,Male,Never-married,HS-grad,9,Private
White,33,0,Wife,United-States,Craft-repair,60,<=50K,258498,0,Female,Married-civ-spouse,Some-college,10,Private
White,23,0,Not-in-family,United-States,Adm-clerical,25,<=50K,314645,0,Female,Never-married,Assoc-acdm,12,State-gov
White,40,0,Husband,United-States,Adm-clerical,40,>50K,125776,0,Male,Married-civ-spouse,Assoc-voc,11,Private
White,29,0,Husband,United-States,Machine-op-inspct,38,<=50K,209472,0,Male,Married-civ-spouse,HS-grad,9,Private
White,27,0,Not-in-family,?,Other-service,30,<=50K,333296,0,Male,Never-married,Bachelors,13,Private
White,20,0,Not-in-family,United-States,Sales,20,<=50K,250630,0,Female,Never-married,Some-college,10,Private
Black,37,0,Not-in-family,?,Other-service,40,<=50K,59313,0,Male,Separated,Some-college,10,Private
White,30,1762,Own-child,United-States,Adm-clerical,40,<=50K,145231,0,Female,Divorced,Assoc-acdm,12,Private
White,44,0,Not-in-family,United-States,Prof-specialty,40,>50K,177240,10520,Male,Never-married,Prof-school,15,Local-gov
Asian-Pac-Islander,32,0,Husband,India,Prof-specialty,40,<=50K,31740,0,Male,Married-civ-spouse,Masters,14,Private
White,74,0,Not-in-family,United-States,Adm-clerical,9,<=50K,99183,0,Female,Divorced,Some-college,10,Private
White,44,0,Husband,United-States,Farming-fishing,88,<=50K,315406,0,Male,Married-civ-spouse,11th,7,Self-emp-not-inc
White,50,0,Husband,United-States,Transport-moving,60,<=50K,93730,0,Male,Married-civ-spouse,10th,6,Private
Black,17,0,Own-child,United-States,Other-service,40,<=50K,317702,0,Female,Never-married,9th,5,Private
White,37,0,Husband,United-States,Other-service,40,<=50K,31023,0,Male,Married-civ-spouse,Some-college,10,Local-gov
White,49,1669,Not-in-family,United-States,Craft-repair,40,<=50K,30219,0,Male,Divorced,HS-grad,9,Private
White,53,1740,Husband,United-States,Transport-moving,50,<=50K,167380,0,Male,Married-civ-spouse,HS-grad,9,Federal-gov
White,61,0,Husband,United-States,Sales,40,<=50K,110920,0,Male,Married-civ-spouse,10th,6,Private
Black,51,0,Not-in-family,United-States,Protective-serv,40,<=50K,277024,0,Male,Separated,HS-grad,9,Local-gov
White,40,0,Husband,United-States,Other-service,45,<=50K,189666,0,Male,Married-civ-spouse,HS-grad,9,Private
Asian-Pac-Islander,22,0,Own-child,South,?,4,<=50K,31102,0,Female,Never-married,Some-college,10,?
Black,51,0,Husband,United-States,Transport-moving,40,<=50K,146181,0,Male,Married-civ-spouse,9th,5,Local-gov
White,54,0,Husband,United-States,Exec-managerial,40,>50K,129432,15024,Male,Married-civ-spouse,Bachelors,13,Self-emp-inc
White,35,0,Not-in-family,United-States,Prof-specialty,60,>50K,203628,0,Male,Never-married,Masters,14,Private
White,24,0,Not-in-family,United-States,Adm-clerical,56,<=50K,204935,0,Male,Never-married,Masters,14,Private
White,49,2258,Not-in-family,United-States,Exec-managerial,50,>50K,269417,0,Female,Never-married,Doctorate,16,State-gov
White,69,0,Husband,United-States,Sales,33,<=50K,349022,0,Male,Married-civ-spouse,HS-grad,9,Self-emp-not-inc
White,61,0,Husband,United-States,Adm-clerical,40,<=50K,160062,0,Male,Married-civ-spouse,HS-grad,9,Private
White,37,0,Unmarried,United-States,Prof-specialty,35,<=50K,80680,1151,Female,Divorced,Bachelors,13,Local-gov
Asian-Pac-Islander,38,0,Husband,?,Prof-specialty,40,<=50K,320451,0,Male,Married-civ-spouse,Masters,14,Private
Black,30,0,Not-in-family,United-States,Prof-specialty,40,<=50K,226013,0,Male,Never-married,Bachelors,13,Private
White,46,0,Not-in-family,United-States,Prof-specialty,40,<=50K,46537,0,Female,Never-married,Masters,14,Federal-gov
White,33,0,Husband,United-States,Exec-managerial,45,>50K,222221,7298,Male,Married-civ-spouse,HS-grad,9,Private
Asian-Pac-Islander,38,0,Husband,?,Exec-managerial,40,<=50K,154568,0,Male,Married-civ-spouse,Masters,14,Private
White,27,0,Not-in-family,United-States,Adm-clerical,38,<=50K,103634,0,Male,Divorced,HS-grad,9,Private
Black,33,0,Unmarried,United-States,Adm-clerical,40,<=50K,159548,0,Female,Never-married,Assoc-acdm,12,Federal-gov
White,58,0,Husband,United-States,?,50,<=50K,158611,0,Male,Married-civ-spouse,HS-grad,9,?
Black,52,0,Not-in-family,United-States,Machine-op-inspct,40,<=50K,145081,0,Female,Never-married,7th-8th,4,Private
White,39,1762,Not-in-family,United-States,Adm-clerical,40,<=50K,134475,0,Male,Divorced,Bachelors,13,Self-emp-not-inc
White,32,0,Not-in-family,United-States,Adm-clerical,30,<=50K,113364,0,Male,Never-married,Some-college,10,Private
Black,62,0,Not-in-family,United-States,Exec-managerial,40,<=50K,236096,0,Male,Divorced,HS-grad,9,Self-emp-inc
White,44,0,Husband,United-States,Craft-repair,40,>50K,171589,7688,Male,Married-civ-spouse,Assoc-voc,11,Local-gov
White,64,0,Not-in-family,United-States,Prof-specialty,30,<=50K,143110,0,Female,Widowed,Bachelors,13,Private
White,47,0,Husband,?,Craft-repair,40,<=50K,207540,0,Male,Married-civ-spouse,7th-8th,4,Self-emp-inc
White,32,0,Husband,United-States,Transport-moving,50,<=50K,329993,0,Male,Married-civ-spouse,Some-college,10,Private
White,45,0,Husband,Canada,Craft-repair,40,<=50K,107787,0,Male,Married-civ-spouse,Assoc-voc,11,Private
White,57,0,Husband,United-States,Sales,30,<=50K,148315,0,Male,Married-civ-spouse,HS-grad,9,Private
White,69,0,Unmarried,United-States,?,1,<=50K,117525,0,Female,Divorced,Assoc-acdm,12,?
White,34,0,Husband,United-States,Prof-specialty,45,>50K,228873,0,Male,Married-civ-spouse,Doctorate,16,Private
White,28,0,Not-in-family,United-States,Craft-repair,55,<=50K,212318,0,Male,Never-married,HS-grad,9,Self-emp-not-inc
Black,45,0,Husband,United-States,Adm-clerical,80,>50K,320818,0,Male,Married-civ-spouse,HS-grad,9,Federal-gov
Black,31,0,Unmarried,United-States,Other-service,40,<=50K,111843,0,Female,Separated,Assoc-acdm,12,State-gov
White,29,0,Unmarried,United-States,Transport-moving,55,<=50K,289991,0,Male,Never-married,HS-grad,9,Private
White,25,0,Husband,United-States,Transport-moving,40,<=50K,169679,0,Male,Married-civ-spouse,HS-grad,9,Private
White,29,0,Husband,United-States,Adm-clerical,40,<=50K,56630,0,Male,Married-civ-spouse,Assoc-voc,11,Private
White,52,0,Not-in-family,United-States,Adm-clerical,70,>50K,338816,0,Male,Never-married,Masters,14,State-gov
White,70,0,Husband,United-States,?,8,<=50K,172652,0,Male,Married-civ-spouse,Masters,14,?
White,67,0,Husband,United-States,?,40,<=50K,34122,0,Male,Married-civ-spouse,5th-6th,3,?
White,32,0,Unmarried,United-States,Adm-clerical,40,<=50K,240888,0,Female,Divorced,Assoc-acdm,12,Private
White,27,0,Husband,United-States,Craft-repair,40,<=50K,39232,0,Male,Married-civ-spouse,HS-grad,9,Private
White,65,0,Not-in-family,United-States,Adm-clerical,15,<=50K,31924,0,Female,Widowed,Some-college,10,Private
White,39,0,Own-child,United-States,Other-service,40,<=50K,51264,0,Male,Divorced,11th,7,Private
White,19,0,Own-child,United-States,?,40,<=50K,225775,0,Male,Never-married,Some-college,10,?
White,45,0,Husband,United-States,Prof-specialty,35,>50K,151584,0,Male,Married-civ-spouse,Prof-school,15,Self-emp-inc
White,20,0,Unmarried,United-States,?,20,<=50K,24395,0,Female,Never-married,Some-college,10,?
White,52,0,Other-relative,Cuba,Machine-op-inspct,40,<=50K,222646,0,Female,Separated,12th,8,Private
White,45,0,Husband,United-States,Prof-specialty,50,>50K,84324,0,Male,Married-civ-spouse,Assoc-acdm,12,Self-emp-inc
White,20,0,Own-child,United-States,Sales,8,<=50K,91733,0,Female,Never-married,Some-college,10,Private
White,42,0,Husband,United-States,Craft-repair,45,>50K,266084,7298,Male,Married-civ-spouse,Some-college,10,Private
White,19,0,Own-child,United-States,Handlers-cleaners,35,<=50K,228939,0,Male,Never-married,HS-grad,9,Private
White,36,0,Husband,United-States,Handlers-cleaners,40,<=50K,172129,0,Male,Married-civ-spouse,9th,5,Private
Black,34,0,Unmarried,United-States,Other-service,40,<=50K,202210,0,Female,Never-married,HS-grad,9,Private
White,65,0,Husband,United-States,Exec-managerial,40,>50K,184965,99999,Male,Married-civ-spouse,Doctorate,16,Self-emp-inc
White,39,0,Unmarried,United-States,Farming-fishing,45,<=50K,203180,0,Female,Divorced,Some-college,10,Private
White,36,0,Not-in-family,United-States,Prof-specialty,40,<=50K,263130,0,Female,Never-married,Masters,14,Private
Asian-Pac-Islander,61,0,Husband,India,Prof-specialty,45,>50K,80896,0,Male,Married-civ-spouse,Masters,14,Private
White,28,0,Husband,United-States,Machine-op-inspct,40,<=50K,148429,0,Male,Married-civ-spouse,HS-grad,9,Private
White,24,0,Not-in-family,United-States,Adm-clerical,17,<=50K,96844,0,Female,Never-married,Some-college,10,Private
White,45,0,Husband,United-States,Sales,50,<=50K,34248,0,Male,Married-civ-spouse,HS-grad,9,Private
White,29,0,Husband,United-States,Craft-repair,40,<=50K,173851,0,Male,Married-civ-spouse,HS-grad,9,Private
White,38,0,Husband,United-States,Craft-repair,44,<=50K,259019,0,Male,Married-civ-spouse,HS-grad,9,Private
White,36,0,Own-child,United-States,Sales,40,<=50K,111387,0,Male,Divorced,10th,6,Private
White,29,0,Husband,Mexico,Adm-clerical,30,<=50K,272913,0,Male,Married-civ-spouse,HS-grad,9,Private
White,51,0,Unmarried,United-States,Adm-clerical,40,<=50K,179646,0,Female,Divorced,HS-grad,9,Private
White,38,2051,Husband,United-States,Craft-repair,44,<=50K,160192,0,Male,Married-civ-spouse,HS-grad,9,Private
White,45,0,Not-in-family,United-States,Sales,40,<=50K,27332,0,Female,Divorced,HS-grad,9,Private
White,20,0,Own-child,United-States,Prof-specialty,40,<=50K,214542,0,Male,Never-married,Some-college,10,State-gov
White,42,0,Husband,Mexico,Handlers-cleaners,30,<=50K,223548,0,Male,Married-civ-spouse,7th-8th,4,Private
White,39,0,Own-child,United-States,Prof-specialty,40,<=50K,290922,0,Female,Never-married,Masters,14,Private
White,28,0,Husband,United-States,Exec-managerial,45,<=50K,53063,0,Male,Married-civ-spouse,Bachelors,13,Private
White,54,0,Husband,United-States,Prof-specialty,40,>50K,173050,7688,Male,Married-civ-spouse,Masters,14,Local-gov
White,19,0,Own-child,United-States,Adm-clerical,35,<=50K,354104,0,Male,Never-married,HS-grad,9,Local-gov
Black,20,0,Husband,Puerto-Rico,Protective-serv,30,<=50K,312427,0,Male,Married-civ-spouse,HS-grad,9,Local-gov
Other,26,0,Husband,Dominican-Republic,Sales,98,<=50K,66872,0,Male,Married-civ-spouse,12th,8,Self-emp-inc
White,38,0,Husband,Mexico,Craft-repair,36,<=50K,239397,0,Male,Married-civ-spouse,7th-8th,4,Private
White,37,0,Husband,United-States,Exec-managerial,40,>50K,588003,15024,Male,Married-civ-spouse,Bachelors,13,Private
White,45,0,Husband,United-States,Adm-clerical,40,<=50K,343377,0,Male,Married-civ-spouse,Some-college,10,Private
White,34,2051,Husband,United-States,Prof-specialty,40,<=50K,105540,0,Male,Married-civ-spouse,Bachelors,13,Local-gov
White,35,0,Own-child,United-States,Machine-op-inspct,40,<=50K,187693,0,Male,Never-married,HS-grad,9,Private
White,56,0,Not-in-family,United-States,Prof-specialty,40,>50K,110238,0,Female,Married-spouse-absent,Bachelors,13,Self-emp-not-inc
White,44,0,Own-child,United-States,Other-service,24,<=50K,191893,0,Female,Never-married,HS-grad,9,Private
White,26,0,Not-in-family,United-States,Adm-clerical,53,<=50K,176520,0,Male,Never-married,HS-grad,9,Private
White,39,0,Husband,United-States,Adm-clerical,40,>50K,83893,0,Male,Married-civ-spouse,HS-grad,9,Private
White,57,0,Husband,United-States,Prof-specialty,35,<=50K,177271,0,Male,Married-civ-spouse,Doctorate,16,Self-emp-not-inc
White,28,0,Unmarried,United-States,Other-service,40,<=50K,67386,0,Female,Never-married,HS-grad,9,Private
Black,27,0,Unmarried,United-States,Sales,30,<=50K,139903,0,Female,Never-married,HS-grad,9,Private
Asian-Pac-Islander,45,0,Wife,Philippines,Prof-specialty,40,>50K,261278,5178,Female,Married-civ-spouse,Bachelors,13,Private
White,53,0,Wife,United-States,Exec-managerial,40,>50K,346754,0,Female,Married-civ-spouse,Some-college,10,Private
Black,28,0,Unmarried,United-States,Adm-clerical,40,<=50K,186239,0,Female,Never-married,Some-college,10,Private
White,25,0,Not-in-family,United-States,Exec-managerial,50,<=50K,201635,0,Female,Never-married,Bachelors,13,Private
White,40,0,Husband,United-States,Craft-repair,40,<=50K,199303,0,Male,Married-civ-spouse,HS-grad,9,Private
Black,37,0,Wife,United-States,Prof-specialty,40,>50K,148015,15024,Female,Married-civ-spouse,Bachelors,13,Private
White,39,0,Not-in-family,United-States,Prof-specialty,40,<=50K,225504,0,Male,Never-married,Masters,14,Private
White,38,0,Husband,United-States,Prof-specialty,60,<=50K,348739,0,Male,Married-civ-spouse,Prof-school,15,Private
White,19,0,Other-relative,United-States,Machine-op-inspct,20,<=50K,165310,0,Male,Married-civ-spouse,HS-grad,9,Private
White,46,0,Unmarried,United-States,Craft-repair,40,<=50K,216414,0,Male,Married-spouse-absent,Assoc-voc,11,Private
White,29,0,Not-in-family,United-States,Sales,50,>50K,293073,0,Male,Never-married,Bachelors,13,Private
White,58,0,Own-child,El-Salvador,Handlers-cleaners,40,<=50K,216851,0,Male,Never-married,9th,5,Private
White,28,0,Husband,United-States,Sales,40,<=50K,66095,0,Male,Married-civ-spouse,HS-grad,9,Private
White,33,0,Husband,United-States,Prof-specialty,50,>50K,291494,0,Male,Married-civ-spouse,Doctorate,16,State-gov
White,31,0,Wife,United-States,Adm-clerical,27,<=50K,158545,0,Female,Married-civ-spouse,HS-grad,9,Private
White,83,0,Not-in-family,United-States,Exec-managerial,8,<=50K,213866,0,Male,Widowed,HS-grad,9,Self-emp-not-inc
White,39,0,Husband,United-States,Craft-repair,40,>50K,186183,0,Male,Married-civ-spouse,HS-grad,9,Private
White,56,0,Not-in-family,United-States,Machine-op-inspct,40,<=50K,28729,0,Female,Separated,11th,7,Private
White,25,0,Not-in-family,United-States,Other-service,40,<=50K,164229,2597,Male,Divorced,HS-grad,9,Private
White,33,0,Husband,United-States,Adm-clerical,40,<=50K,309350,0,Male,Married-civ-spouse,HS-grad,9,Private
White,25,0,Other-relative,United-States,Exec-managerial,25,<=50K,229287,0,Female,Never-married,Bachelors,13,Private
White,42,0,Husband,United-States,Sales,40,>50K,154374,0,Male,Married-civ-spouse,Bachelors,13,Private
White,25,0,Not-in-family,United-States,Sales,40,<=50K,383306,0,Male,Never-married,Bachelors,13,Private
White,53,0,Husband,United-States,Transport-moving,60,>50K,137428,0,Male,Married-civ-spouse,7th-8th,4,Private
White,28,0,Own-child,United-States,Other-service,35,<=50K,60374,0,Female,Married-civ-spouse,HS-grad,9,Private
Black,48,0,Unmarried,Jamaica,Tech-support,33,<=50K,204990,0,Female,Never-married,HS-grad,9,Private
Asian-Pac-Islander,45,0,Wife,?,Exec-managerial,70,<=50K,185497,0,Female,Married-civ-spouse,Bachelors,13,Self-emp-inc
White,17,0,Own-child,United-States,Sales,15,<=50K,143331,0,Male,Never-married,10th,6,Private
White,62,0,Not-in-family,United-States,Sales,40,>50K,245491,99999,Male,Divorced,Bachelors,13,Self-emp-inc
Asian-Pac-Islander,45,2080,Unmarried,Philippines,Adm-clerical,40,<=50K,207107,0,Male,Divorced,Assoc-acdm,12,Federal-gov
Amer-Indian-Eskimo,35,0,Not-in-family,United-States,?,36,<=50K,124836,0,Female,Divorced,Some-college,10,?
White,41,0,Wife,United-States,Farming-fishing,40,<=50K,238184,0,Female,Married-civ-spouse,HS-grad,9,Self-emp-not-inc
Black,62,0,Unmarried,United-States,Craft-repair,40,<=50K,201928,0,Female,Widowed,HS-grad,9,Private
Asian-Pac-Islander,56,0,Wife,Japan,Sales,30,>50K,99894,0,Female,Married-civ-spouse,10th,6,Private
Black,33,0,Not-in-family,United-States,Adm-clerical,40,<=50K,376483,0,Female,Divorced,Some-college,10,Private
White,48,0,Husband,England,Sales,50,<=50K,218835,0,Male,Married-civ-spouse,Masters,14,Self-emp-not-inc
White,40,0,Not-in-family,United-States,Prof-specialty,45,>50K,222011,0,Female,Never-married,Masters,14,Private
White,22,1719,Not-in-family,United-States,Sales,40,<=50K,347867,0,Male,Married-spouse-absent,HS-grad,9,Private
White,17,0,Own-child,United-States,Other-service,35,<=50K,169155,0,Male,Never-married,12th,8,Private
White,43,0,Husband,United-States,Craft-repair,60,<=50K,350387,0,Male,Married-civ-spouse,HS-grad,9,Self-emp-not-inc
White,22,0,Own-child,United-States,Other-service,20,<=50K,209131,0,Male,Never-married,Assoc-acdm,12,Federal-gov
White,50,1590,Not-in-family,United-States,Sales,45,<=50K,188186,0,Female,Divorced,Masters,14,Private
Black,37,0,Wife,?,Prof-specialty,40,>50K,287306,99999,Female,Married-civ-spouse,Assoc-acdm,12,Local-gov
White,25,0,Own-child,United-States,?,20,<=50K,47011,0,Male,Never-married,Bachelors,13,?
White,36,0,Own-child,United-States,Prof-specialty,40,<=50K,96468,0,Female,Never-married,Masters,14,State-gov
White,27,0,Not-in-family,United-States,Prof-specialty,45,<=50K,252813,0,Female,Never-married,Prof-school,15,Private
White,53,0,Husband,United-States,Exec-managerial,60,<=50K,204397,0,Male,Married-civ-spouse,HS-grad,9,Local-gov
White,46,0,Husband,United-States,Sales,50,<=50K,187715,0,Male,Married-civ-spouse,Some-college,10,Private
White,34,0,Husband,United-States,Craft-repair,70,<=50K,29254,0,Male,Married-civ-spouse,Some-college,10,Self-emp-inc
White,17,0,Own-child,United-States,Other-service,25,<=50K,191910,0,Male,Never-married,10th,6,Private
White,19,0,Own-child,United-States,Other-service,13,<=50K,60367,0,Female,Never-married,HS-grad,9,Private
White,44,0,Husband,United-States,Protective-serv,40,>50K,323790,0,Male,Married-civ-spouse,Bachelors,13,Local-gov
White,32,0,Not-in-family,United-States,Prof-specialty,40,<=50K,177794,0,Female,Never-married,Masters,14,Local-gov
White,38,0,Husband,United-States,Protective-serv,40,>50K,37931,0,Male,Married-civ-spouse,HS-grad,9,Local-gov
Asian-Pac-Islander,45,0,Husband,United-States,Exec-managerial,40,>50K,350440,0,Male,Married-civ-spouse,HS-grad,9,Private
White,62,0,Husband,United-States,Exec-managerial,50,>50K,153891,0,Male,Married-civ-spouse,Bachelors,13,Private
White,36,0,Husband,United-States,Sales,45,>50K,77146,15024,Male,Married-civ-spouse,Bachelors,13,Self-emp-inc
White,28,0,Not-in-family,United-States,Prof-specialty,50,<=50K,50512,2202,Female,Never-married,Bachelors,13,Local-gov
White,60,0,Unmarried,United-States,Prof-specialty,40,>50K,101110,0,Male,Divorced,Assoc-voc,11,Local-gov
White,31,0,Husband,Mexico,Farming-fishing,40,<=50K,209448,2105,Male,Married-civ-spouse,10th,6,Private
